user_id	item_id	rating	timestamp	context_cat	context_city
133481	5361	5.0	2016-09-01 23:02:58	324	309
125172	5361	5.0	2016-11-17 04:33:37	324	309
27115	5361	5.0	2017-08-14 01:32:21	324	309
73397	5361	5.0	2017-03-22 21:20:26	324	309
35343	5361	5.0	2017-08-13 17:49:19	324	309
116136	5361	5.0	2016-10-09 19:18:23	324	309
73397	5361	5.0	2017-07-16 19:23:44	324	309
90750	5361	5.0	2016-08-01 00:39:48	324	309
98697	5361	2.0	2017-06-12 02:38:01	324	309
81607	5361	1.0	2017-07-17 17:20:45	324	309
106108	5361	4.0	2016-06-03 21:22:56	324	309
88662	5361	5.0	2017-02-08 05:23:06	324	309
46160	6797	5.0	2018-04-04 00:31:57	550	63
87129	6797	5.0	2015-03-18 21:09:07	550	63
22256	6797	5.0	2013-08-18 14:02:25	550	63
126360	6797	4.0	2013-09-05 16:43:14	550	63
48976	6797	5.0	2015-09-02 20:52:31	550	63
109555	6797	5.0	2015-09-02 20:24:40	550	63
48709	6797	5.0	2013-08-06 16:19:52	550	63
112577	6797	5.0	2014-12-18 23:52:04	550	63
122574	6797	4.0	2013-09-04 17:38:55	550	63
18433	6797	5.0	2013-05-10 16:00:49	550	63
85091	6797	4.0	2016-12-25 07:48:25	550	63
837	6797	5.0	2012-09-15 03:38:39	550	63
44838	6797	5.0	2016-05-08 00:33:48	550	63
89873	6797	4.0	2014-04-20 22:24:56	550	63
117874	6797	4.0	2018-06-20 00:04:51	550	63
130186	6797	5.0	2013-08-07 19:34:24	550	63
116654	6797	5.0	2016-08-06 21:31:28	550	63
134749	6797	5.0	2016-07-17 02:05:18	550	63
90605	6797	5.0	2015-03-19 04:21:07	550	63
56138	6797	5.0	2013-08-23 21:52:49	550	63
78692	6797	5.0	2015-12-27 22:03:51	550	63
138110	6797	5.0	2010-01-24 04:12:59	550	63
134743	6797	5.0	2016-04-02 20:22:50	550	63
114035	6797	4.0	2017-07-11 18:50:00	550	63
95746	6797	4.0	2014-09-17 21:19:55	550	63
101515	6797	5.0	2017-06-13 16:41:44	550	63
141297	6797	4.0	2016-02-16 20:07:15	550	63
21362	6797	5.0	2016-12-30 22:59:43	550	63
10433	6797	5.0	2016-05-15 17:17:05	550	63
94151	6797	3.0	2015-09-29 03:49:37	550	63
49874	6797	5.0	2015-09-30 19:14:12	550	63
18779	6797	4.0	2012-06-10 21:52:14	550	63
119941	6797	5.0	2016-09-14 23:49:02	550	63
128991	6797	5.0	2016-05-24 19:35:27	550	63
2054	6797	3.0	2018-07-11 23:41:35	550	63
111063	6797	5.0	2016-05-14 01:41:51	550	63
3069	4989	5.0	2015-04-01 15:45:29	241	324
96136	4989	3.0	2008-09-07 07:37:13	241	324
76491	4989	4.0	2015-06-13 14:44:48	241	324
117753	4989	5.0	2014-10-18 15:48:11	241	324
56419	4989	2.0	2012-02-16 18:13:44	241	324
60335	5349	1.0	2012-12-04 02:33:18	543	402
125203	5349	4.0	2014-04-01 19:10:22	543	402
129941	5349	3.0	2012-03-02 14:28:32	543	402
133106	5349	4.0	2015-04-16 10:29:52	543	402
91809	5349	1.0	2018-06-28 00:48:07	543	402
28094	5349	5.0	2011-06-02 15:53:40	543	402
121738	5349	4.0	2014-01-20 00:22:12	543	402
24501	5349	1.0	2016-12-08 00:59:05	543	402
129152	5349	4.0	2010-05-20 23:38:23	543	402
3493	5349	1.0	2016-07-19 00:01:10	543	402
132324	5349	5.0	2015-08-11 12:20:26	543	402
89854	5349	5.0	2013-09-06 23:17:19	543	402
102464	5349	2.0	2012-05-01 02:27:50	543	402
12199	5349	5.0	2014-09-15 22:26:12	543	402
138646	5349	4.0	2010-12-03 15:58:36	543	402
80097	5349	2.0	2015-07-21 04:07:19	543	402
109578	5349	2.0	2016-06-15 22:25:52	543	402
90763	5349	4.0	2009-06-11 14:41:46	543	402
11270	5349	5.0	2015-10-29 02:36:53	543	402
1535	5349	5.0	2008-06-27 18:14:38	543	402
105554	5349	2.0	2015-03-28 00:52:21	543	402
3283	5349	4.0	2010-12-12 14:42:34	543	402
128475	5349	1.0	2015-09-05 01:10:31	543	402
136380	5349	4.0	2015-01-09 00:02:52	543	402
46741	5349	5.0	2017-02-16 04:12:33	543	402
20523	5349	3.0	2012-11-24 16:10:10	543	402
136380	5349	5.0	2016-06-22 00:12:25	543	402
18820	5184	2.0	2014-11-30 00:39:26	51	125
50496	5184	2.0	2015-01-03 21:29:27	51	125
112487	5184	1.0	2014-04-03 08:29:07	51	125
125977	5184	3.0	2014-09-10 21:14:00	51	125
99184	5184	2.0	2018-07-28 06:33:14	51	125
119263	5184	1.0	2013-01-05 23:00:56	51	125
96955	5184	4.0	2010-01-29 00:07:37	51	125
23891	5184	1.0	2015-07-09 00:33:50	51	125
139598	5184	4.0	2011-09-01 22:24:38	51	125
74555	5184	1.0	2013-03-11 04:35:50	51	125
47342	5184	1.0	2014-09-20 06:29:58	51	125
101962	5184	3.0	2015-04-06 23:01:43	51	125
112795	5184	2.0	2014-06-01 05:52:01	51	125
135198	2782	4.0	2015-11-18 18:35:36	20	551
81238	2782	3.0	2014-10-28 15:51:09	20	551
63650	2782	3.0	2014-02-27 14:52:29	20	551
76637	2782	1.0	2014-10-02 18:49:37	20	551
41136	3367	3.0	2014-04-19 13:35:15	241	125
10278	3367	4.0	2014-03-16 15:40:22	241	125
53566	3367	5.0	2012-03-03 16:21:50	241	125
35641	3367	5.0	2015-06-24 01:06:28	241	125
98431	3367	4.0	2013-01-06 20:30:05	241	125
63398	3367	3.0	2015-10-21 19:57:53	241	125
137989	3367	1.0	2014-10-03 08:59:09	241	125
58287	10526	1.0	2015-04-28 21:51:10	41	478
89200	10526	1.0	2016-09-30 19:32:14	41	478
77894	10526	1.0	2016-01-04 03:33:11	41	478
51829	10526	5.0	2015-09-24 20:29:00	41	478
95149	10526	1.0	2014-08-11 16:06:37	41	478
107072	10526	1.0	2016-07-05 14:09:23	41	478
90399	10526	1.0	2017-08-18 17:07:29	41	478
58287	10526	1.0	2015-05-18 06:45:37	41	478
42563	10526	1.0	2015-07-07 18:48:49	41	478
53216	10526	5.0	2015-10-24 13:01:27	41	478
89040	10526	5.0	2016-03-21 19:12:55	41	478
135723	10526	5.0	2017-05-01 16:57:38	41	478
58287	10526	1.0	2015-05-27 19:12:44	41	478
105024	10526	5.0	2015-11-20 13:34:52	41	478
55083	10526	5.0	2015-09-25 14:00:42	41	478
12813	10526	5.0	2016-08-06 18:37:19	41	478
136395	10526	1.0	2014-05-11 00:21:46	41	478
5354	10526	1.0	2015-07-31 00:34:10	41	478
137646	10526	1.0	2015-05-15 03:10:56	41	478
48028	10526	5.0	2015-10-08 22:36:16	41	478
58287	10526	1.0	2015-05-01 16:51:05	41	478
10445	10526	5.0	2017-09-11 19:15:33	41	478
141855	10526	1.0	2016-03-08 15:51:21	41	478
136128	10526	2.0	2017-05-29 21:43:55	41	478
136395	10526	3.0	2014-05-14 18:23:09	41	478
26660	10526	1.0	2017-09-04 20:48:30	41	478
23739	10526	5.0	2015-09-16 03:15:48	41	478
1818	10526	1.0	2014-06-18 19:39:59	41	478
22320	10526	5.0	2017-11-11 14:38:28	41	478
112463	10526	5.0	2015-09-30 15:44:14	41	478
33320	10526	4.0	2016-07-09 18:17:42	41	478
54210	10526	5.0	2017-09-23 20:14:07	41	478
82655	10526	2.0	2015-07-14 14:49:37	41	478
38808	10526	1.0	2016-07-18 23:57:05	41	478
133679	10526	1.0	2016-05-11 13:02:58	41	478
112190	10526	5.0	2015-09-19 17:23:40	41	478
11050	10526	1.0	2018-06-15 15:21:58	41	478
118402	10526	5.0	2017-10-21 17:20:16	41	478
92275	10526	5.0	2017-04-26 23:01:05	41	478
115785	10526	1.0	2017-04-24 21:49:24	41	478
32887	10526	5.0	2017-11-25 18:49:38	41	478
115785	10526	1.0	2017-04-27 21:10:37	41	478
62328	10526	5.0	2015-08-03 02:56:47	41	478
27682	1663	4.0	2016-08-25 13:50:44	324	229
122332	1663	5.0	2015-10-08 00:06:35	324	229
126023	1663	3.0	2013-03-18 19:22:29	324	229
33974	1663	3.0	2014-11-13 05:07:03	324	229
75756	1663	4.0	2012-09-11 21:01:52	324	229
135775	1663	3.0	2013-10-24 10:47:34	324	229
57322	1663	5.0	2008-12-07 20:17:18	324	229
105291	1663	5.0	2017-02-20 02:50:38	324	229
136505	1663	3.0	2013-12-09 03:17:20	324	229
45177	1663	5.0	2016-11-10 19:53:39	324	229
70243	1663	1.0	2015-08-08 16:50:56	324	229
92448	1663	2.0	2013-03-19 03:11:13	324	229
44171	1663	5.0	2013-05-09 01:30:41	324	229
113204	1663	5.0	2016-03-31 20:11:09	324	229
122803	1663	1.0	2017-06-29 04:09:27	324	229
46968	1663	4.0	2012-03-07 17:09:28	324	229
12231	1663	5.0	2006-09-02 18:16:42	324	229
27840	1663	4.0	2015-03-23 02:28:44	324	229
110540	1663	1.0	2014-11-14 19:13:59	324	229
42967	1663	4.0	2012-09-14 15:12:25	324	229
11404	1663	1.0	2011-12-01 10:36:44	324	229
12699	1663	3.0	2012-06-30 23:00:32	324	229
96096	1663	3.0	2012-11-15 17:34:25	324	229
108110	1663	3.0	2011-11-01 19:40:08	324	229
128173	1663	1.0	2013-10-26 16:01:01	324	229
80231	1663	5.0	2017-03-31 18:35:29	324	229
142732	1663	5.0	2015-11-07 04:11:35	324	229
5590	1663	2.0	2014-04-05 03:42:00	324	229
108936	1663	3.0	2012-09-14 13:21:18	324	229
32574	1663	5.0	2011-12-09 16:37:59	324	229
88720	1663	3.0	2017-01-31 18:34:09	324	229
29031	1663	3.0	2014-01-03 17:08:29	324	229
52580	1663	5.0	2008-09-04 01:10:24	324	229
138277	1663	4.0	2017-05-03 00:04:58	324	229
71372	1663	1.0	2015-12-09 01:22:57	324	229
132684	1663	3.0	2013-03-01 01:26:49	324	229
34454	1663	3.0	2014-04-05 17:05:46	324	229
17036	1663	1.0	2017-07-01 16:34:44	324	229
43318	1663	5.0	2016-02-27 20:48:29	324	229
37837	1663	1.0	2015-03-22 13:03:02	324	229
65735	1663	4.0	2016-02-28 21:06:55	324	229
100783	1663	1.0	2014-07-19 14:54:49	324	229
80152	1663	3.0	2013-02-05 15:40:41	324	229
109966	1663	3.0	2017-09-24 18:16:14	324	229
51501	1663	1.0	2013-11-21 23:00:22	324	229
105485	1663	1.0	2012-04-08 19:33:43	324	229
30332	1663	5.0	2016-10-17 16:12:49	324	229
6368	1663	1.0	2017-07-22 00:58:55	324	229
3047	1663	4.0	2014-01-07 20:47:26	324	229
110026	1663	5.0	2014-11-19 00:52:37	324	229
16548	1663	2.0	2017-11-11 22:09:13	324	229
110026	1663	5.0	2013-09-10 02:41:48	324	229
118714	1663	4.0	2015-11-12 04:01:02	324	229
137340	1663	4.0	2009-08-24 19:27:06	324	229
42097	1663	2.0	2017-04-24 20:02:48	324	229
110026	1663	5.0	2014-10-13 01:20:39	324	229
57174	1663	3.0	2015-03-25 01:42:06	324	229
48802	1663	1.0	2016-01-07 22:09:41	324	229
71298	1663	5.0	2015-10-22 01:44:09	324	229
15848	1663	2.0	2012-11-20 02:55:04	324	229
26401	1663	1.0	2016-09-02 14:12:42	324	229
55240	1663	2.0	2015-01-11 17:50:49	324	229
27105	1663	1.0	2013-02-08 20:43:18	324	229
85881	1663	2.0	2013-03-30 20:03:58	324	229
28762	1663	3.0	2015-01-24 19:52:15	324	229
64646	1663	4.0	2010-10-22 20:14:43	324	229
94604	1663	4.0	2009-07-05 01:17:31	324	229
139617	1663	4.0	2009-04-01 02:40:14	324	229
57322	1663	4.0	2015-08-14 17:02:23	324	229
39395	1663	5.0	2013-12-23 01:49:46	324	229
7383	1663	2.0	2013-05-23 21:05:38	324	229
21933	1663	4.0	2016-02-28 22:03:20	324	229
135554	1663	3.0	2015-08-24 15:17:43	324	229
79802	1663	4.0	2017-03-06 17:32:23	324	229
78424	8212	5.0	2016-11-21 20:04:45	49	328
66151	8212	1.0	2017-01-28 12:40:57	49	328
23714	8212	5.0	2016-09-06 03:26:32	49	328
122773	8212	5.0	2017-04-20 00:43:18	49	328
35132	8212	5.0	2017-08-17 00:47:39	49	328
70530	8212	5.0	2017-05-28 02:23:59	49	328
77964	8212	3.0	2016-07-05 19:11:23	49	328
141593	8212	3.0	2016-05-22 05:26:39	49	328
9967	8212	5.0	2016-08-04 19:56:28	49	328
61498	8212	5.0	2016-10-28 20:44:04	49	328
81657	8212	5.0	2017-06-19 19:01:13	49	328
57977	8212	5.0	2017-01-16 18:37:08	49	328
72409	8212	5.0	2017-02-11 21:23:34	49	328
72785	8212	5.0	2016-07-07 11:32:11	49	328
38559	8212	5.0	2016-12-21 14:21:52	49	328
13731	8212	5.0	2016-08-05 16:37:54	49	328
46339	8212	4.0	2016-10-02 12:14:10	49	328
81142	8212	5.0	2017-03-12 16:38:59	49	328
11274	8212	4.0	2017-06-29 23:25:29	49	328
23125	8212	4.0	2017-07-02 01:50:35	49	328
7798	8212	4.0	2017-05-07 16:19:04	49	328
120206	8212	5.0	2016-07-04 23:33:31	49	328
17324	8212	5.0	2017-07-22 17:38:23	49	328
45950	8212	1.0	2016-12-28 20:12:26	49	328
84866	8212	4.0	2017-02-12 18:42:26	49	328
38189	8212	4.0	2016-06-19 00:33:40	49	328
5152	8212	2.0	2016-05-09 16:26:33	49	328
73672	8212	5.0	2017-03-09 19:14:12	49	328
88441	8212	3.0	2016-10-07 14:58:33	49	328
77756	8212	4.0	2017-09-01 19:21:15	49	328
88441	8212	4.0	2016-10-05 00:00:49	49	328
78750	8212	5.0	2016-12-07 19:01:13	49	328
70059	8212	3.0	2016-11-27 05:58:56	49	328
106042	8212	5.0	2016-08-11 01:40:13	49	328
120857	8212	5.0	2016-09-13 02:20:24	49	328
99398	8212	1.0	2017-03-22 17:26:34	49	328
141571	8212	5.0	2016-08-10 22:58:49	49	328
48340	8212	3.0	2017-06-11 01:27:33	49	328
26170	8212	5.0	2016-06-05 01:46:09	49	328
73939	3716	5.0	2010-05-14 22:21:21	15	328
8090	3716	4.0	2012-07-16 15:27:08	15	328
68980	3716	1.0	2010-03-15 00:14:18	15	328
81926	3716	4.0	2012-12-05 16:14:26	15	328
9464	3716	2.0	2014-08-24 23:48:20	15	328
122119	3716	4.0	2010-08-21 23:01:53	15	328
109471	3716	3.0	2014-04-20 14:52:30	15	328
87354	3716	3.0	2010-03-17 22:12:13	15	328
90491	3716	5.0	2013-09-09 13:56:56	15	328
133213	3716	5.0	2014-03-17 21:13:08	15	328
12264	3716	3.0	2014-04-21 19:49:09	15	328
970	3716	4.0	2011-09-04 09:53:20	15	328
109747	3716	4.0	2013-04-12 02:07:08	15	328
115414	3716	5.0	2011-12-04 06:33:47	15	328
60948	3716	4.0	2014-01-02 23:07:10	15	328
46983	3716	5.0	2009-01-06 21:27:22	15	328
2487	3716	3.0	2011-10-06 14:53:38	15	328
48841	3716	5.0	2009-03-24 15:03:18	15	328
19032	3716	3.0	2012-05-04 20:17:13	15	328
130369	3716	5.0	2012-05-03 14:39:26	15	328
54405	3716	3.0	2013-12-14 20:58:35	15	328
101212	3716	1.0	2011-09-08 02:35:06	15	328
65634	3716	5.0	2013-01-14 01:11:18	15	328
17929	3716	5.0	2009-11-04 02:25:30	15	328
107815	3716	5.0	2010-10-14 06:16:01	15	328
82853	3716	4.0	2012-08-21 14:24:10	15	328
133213	3716	5.0	2014-10-17 16:26:56	15	328
46306	3716	4.0	2012-12-13 05:49:12	15	328
60431	3716	4.0	2012-02-13 15:57:15	15	328
134960	3716	3.0	2012-01-21 19:53:59	15	328
125018	3716	3.0	2011-07-19 18:22:53	15	328
53652	3716	5.0	2010-02-18 18:25:29	15	328
105267	9266	4.0	2018-04-15 14:49:21	432	454
29362	9266	3.0	2018-08-05 23:28:55	432	454
106366	9266	5.0	2018-06-11 20:45:45	432	454
100484	9266	2.0	2018-07-18 01:28:54	432	454
73317	9266	5.0	2018-08-16 00:31:45	432	454
55277	9266	4.0	2018-09-15 22:18:31	432	454
82271	9266	3.0	2018-07-09 23:03:47	432	454
57127	9266	4.0	2018-05-11 02:45:34	432	454
129017	9266	2.0	2018-06-09 19:46:51	432	454
80677	9266	3.0	2018-07-29 01:33:06	432	454
101897	9266	2.0	2018-05-22 05:14:41	432	454
116375	9266	5.0	2018-04-17 04:59:50	432	454
105977	9266	4.0	2018-05-12 03:32:45	432	454
2956	9266	4.0	2018-03-26 01:26:48	432	454
87975	9266	4.0	2018-05-01 03:52:53	432	454
121027	9266	3.0	2018-08-09 17:23:41	432	454
80912	9266	4.0	2018-05-12 21:28:57	432	454
107929	9266	5.0	2018-05-23 06:01:37	432	454
85177	9266	5.0	2018-06-04 01:47:35	432	454
48608	9266	5.0	2018-04-12 23:53:54	432	454
131563	9266	5.0	2018-08-17 01:24:43	432	454
81387	9266	3.0	2018-05-03 22:28:35	432	454
51228	10170	4.0	2014-05-24 19:02:05	402	478
98458	10170	3.0	2017-05-26 03:20:52	402	478
97346	10170	4.0	2016-03-17 16:26:14	402	478
9941	10170	3.0	2015-01-19 03:50:21	402	478
78796	10170	1.0	2017-04-07 23:56:55	402	478
55047	10170	4.0	2016-03-30 22:40:33	402	478
95264	10170	5.0	2015-11-06 12:46:25	402	478
34218	10170	5.0	2014-10-14 12:18:29	402	478
25073	10170	5.0	2017-07-09 23:59:15	402	478
84841	10170	1.0	2018-05-08 22:58:38	402	478
121977	10170	3.0	2017-09-01 09:25:36	402	478
20324	10170	5.0	2015-12-24 01:50:18	402	478
64379	10170	5.0	2017-12-18 21:55:41	402	478
29454	10170	5.0	2015-10-25 04:24:30	402	478
72130	10170	5.0	2016-08-13 22:06:24	402	478
57845	10170	5.0	2015-09-02 03:23:51	402	478
120027	10170	5.0	2016-06-13 00:18:50	402	478
20191	10170	5.0	2016-07-17 17:11:37	402	478
33400	10170	5.0	2016-02-16 16:33:34	402	478
12147	10170	2.0	2018-07-29 03:42:48	402	478
80502	10170	3.0	2006-09-06 20:44:54	402	478
86360	10170	1.0	2013-09-22 09:02:55	402	478
77275	10170	4.0	2014-07-06 17:16:07	402	478
2202	10170	4.0	2015-09-27 16:26:26	402	478
83116	10170	5.0	2015-07-20 04:11:17	402	478
127913	10170	5.0	2015-09-05 19:00:19	402	478
115107	10170	5.0	2018-03-26 01:59:43	402	478
39993	10170	5.0	2017-03-07 01:11:20	402	478
39845	10170	4.0	2018-05-12 15:22:14	402	478
17809	10170	4.0	2017-03-21 19:13:57	402	478
30505	10170	3.0	2015-02-06 15:14:41	402	478
54962	10170	5.0	2016-05-09 18:25:58	402	478
93369	10170	4.0	2015-01-24 00:51:06	402	478
68503	10170	4.0	2015-11-25 00:22:37	402	478
137045	10170	4.0	2016-03-22 20:04:47	402	478
10300	10170	3.0	2014-08-28 16:56:27	402	478
9938	10170	5.0	2013-06-05 02:13:11	402	478
79614	10170	5.0	2015-02-23 05:12:36	402	478
24652	10170	1.0	2016-02-15 16:36:05	402	478
6036	10170	1.0	2015-05-31 17:31:20	402	478
79454	10170	4.0	2013-03-02 19:14:31	402	478
138387	10170	4.0	2016-01-11 00:49:37	402	478
21779	10170	4.0	2016-01-09 19:43:40	402	478
41359	10170	4.0	2016-05-23 22:45:04	402	478
115326	10170	5.0	2014-09-02 17:06:57	402	478
67763	10170	5.0	2014-05-16 07:23:04	402	478
82305	10170	1.0	2018-06-13 01:05:08	402	478
38813	10170	5.0	2017-04-15 20:33:58	402	478
20568	10170	5.0	2018-01-25 00:24:16	402	478
27525	10170	3.0	2014-01-28 18:13:10	402	478
34034	10170	2.0	2014-01-13 00:21:00	402	478
135517	10170	1.0	2016-04-04 03:31:39	402	478
124295	10170	5.0	2017-07-22 00:07:57	402	478
94608	10170	4.0	2014-09-20 16:42:11	402	478
90430	10170	3.0	2017-09-18 01:21:12	402	478
51268	10170	4.0	2014-10-17 04:20:25	402	478
64575	10170	5.0	2017-07-01 01:57:10	402	478
64328	10685	5.0	2015-10-08 13:21:55	543	495
59136	10685	5.0	2017-02-09 16:15:07	543	495
6653	10685	5.0	2013-05-07 02:33:30	543	495
131395	10685	5.0	2012-02-01 14:30:54	543	495
30851	10685	5.0	2016-03-18 00:57:22	543	495
46139	10685	5.0	2015-07-05 04:06:35	543	495
11866	10685	5.0	2017-04-10 18:52:33	543	495
43244	10685	4.0	2010-07-11 06:20:10	543	495
44079	10685	5.0	2016-02-14 23:28:37	543	495
23751	10685	5.0	2014-04-05 18:34:24	543	495
109445	10685	5.0	2016-05-20 04:01:52	543	495
99461	10685	3.0	2016-01-31 00:50:21	543	495
127190	10685	4.0	2014-08-26 16:16:47	543	495
104778	10685	4.0	2016-01-31 14:31:43	543	495
141292	10685	5.0	2013-08-08 01:47:01	543	495
140177	10685	5.0	2018-02-25 02:47:56	543	495
86518	10685	4.0	2017-12-03 22:47:21	543	495
119289	10685	4.0	2010-01-18 13:37:28	543	495
137228	10685	5.0	2010-10-14 02:24:02	543	495
31600	10685	3.0	2013-08-09 00:31:20	543	495
132555	10685	5.0	2013-05-11 18:59:03	543	495
17253	10685	5.0	2017-07-20 23:07:30	543	495
50166	10685	3.0	2016-12-25 03:47:02	543	495
89267	10685	5.0	2015-10-25 19:49:40	543	495
66574	10685	4.0	2012-03-16 01:11:55	543	495
97101	10685	5.0	2014-04-28 21:49:03	543	495
104084	10685	5.0	2017-05-17 02:41:29	543	495
135687	10685	3.0	2013-03-25 01:44:11	543	495
105964	10685	5.0	2011-11-08 12:42:10	543	495
30527	10685	5.0	2017-11-10 00:20:15	543	495
74346	10685	4.0	2014-03-22 17:00:48	543	495
50911	10685	5.0	2010-06-20 20:37:17	543	495
16320	10685	5.0	2018-01-14 17:27:01	543	495
51168	10685	5.0	2013-03-01 18:22:59	543	495
55753	10685	5.0	2017-07-13 00:03:27	543	495
107172	10685	3.0	2015-09-17 14:10:25	543	495
36268	10685	5.0	2018-05-26 14:49:34	543	495
96787	10685	4.0	2012-09-26 00:57:08	543	495
76500	10685	5.0	2016-06-26 21:49:46	543	495
47083	10685	5.0	2016-11-16 19:06:07	543	495
23367	10685	5.0	2014-07-07 14:12:26	543	495
106285	10685	5.0	2016-04-05 02:30:13	543	495
44795	10685	5.0	2017-07-15 16:23:00	543	495
100120	2400	4.0	2015-06-09 03:30:56	273	63
117974	2400	4.0	2018-06-20 00:42:57	273	63
18779	2400	3.0	2012-06-26 18:47:43	273	63
1655	2400	4.0	2013-04-18 06:55:51	273	63
70983	2400	4.0	2012-06-27 21:13:33	273	63
56138	2400	4.0	2013-12-31 23:54:16	273	63
111815	2400	4.0	2017-11-20 20:39:28	273	63
141310	2400	2.0	2014-06-18 01:48:16	273	63
111815	2400	4.0	2015-09-29 15:24:14	273	63
30687	2400	4.0	2014-11-22 04:56:24	273	63
20235	2400	5.0	2017-01-25 02:58:32	273	63
14824	2400	1.0	2015-09-17 05:20:28	273	63
39793	2400	4.0	2015-09-29 22:04:24	273	63
101081	2400	4.0	2013-12-18 04:20:37	273	63
48023	2400	4.0	2015-03-26 00:16:56	273	63
45833	2400	4.0	2018-07-23 00:20:33	273	63
105241	2400	4.0	2017-10-10 02:06:51	273	63
72715	1423	4.0	2014-07-28 08:24:51	401	179
131348	1423	5.0	2014-08-11 01:42:19	401	179
111463	1423	5.0	2018-09-25 18:11:34	401	179
64243	1423	5.0	2016-02-23 21:36:17	401	179
90395	1423	4.0	2015-08-30 21:50:23	401	179
13042	1423	4.0	2013-12-12 04:33:44	401	179
9669	1423	5.0	2017-11-19 03:25:35	401	179
89493	1423	5.0	2018-01-01 02:12:21	401	179
112623	1423	4.0	2015-10-25 10:39:52	401	179
42809	1423	5.0	2016-08-15 02:26:57	401	179
39971	1423	5.0	2017-04-22 00:16:57	401	179
89327	1423	5.0	2017-11-25 21:45:49	401	179
97124	1423	4.0	2010-05-25 02:20:57	401	179
43343	1423	4.0	2016-11-26 21:13:05	401	179
130400	1423	4.0	2012-02-09 03:51:02	401	179
34512	1423	4.0	2013-02-02 21:16:14	401	179
125186	1423	4.0	2017-05-30 08:06:00	401	179
55870	1423	3.0	2017-03-22 00:26:18	401	179
105057	1423	1.0	2016-04-30 21:48:22	401	179
1423	1423	5.0	2018-07-31 03:33:52	401	179
98145	1423	5.0	2013-03-26 01:44:11	401	179
18953	1423	2.0	2015-06-01 00:37:46	401	179
87123	1423	5.0	2014-02-18 02:59:20	401	179
109769	1423	1.0	2016-08-01 04:37:03	401	179
34414	1423	4.0	2010-09-07 01:10:08	401	179
69848	1423	5.0	2014-04-12 21:19:04	401	179
16534	5064	4.0	2016-09-06 15:24:43	186	502
93000	5064	5.0	2013-03-24 14:22:31	186	502
4190	5064	5.0	2011-02-15 22:27:19	186	502
121479	5064	5.0	2015-10-30 04:39:47	186	502
42484	5064	5.0	2015-06-04 17:13:38	186	502
116783	4350	4.0	2018-06-26 20:55:58	15	226
127753	4350	1.0	2018-05-10 22:17:02	15	226
56177	4350	3.0	2018-05-20 18:24:04	15	226
70640	3732	3.0	2013-03-18 20:15:50	550	324
36036	3732	2.0	2015-12-21 15:44:28	550	324
33573	3732	4.0	2013-04-14 22:34:41	550	324
33143	3732	4.0	2016-02-13 01:21:40	550	324
14743	3732	5.0	2011-05-12 20:58:49	550	324
76896	3732	4.0	2016-06-06 16:37:42	550	324
49974	3732	3.0	2014-05-20 13:26:27	550	324
51026	7255	5.0	2011-05-27 15:44:29	543	502
141220	7255	3.0	2011-01-08 22:41:45	543	502
14836	7255	5.0	2018-01-09 22:18:57	543	502
138738	7255	4.0	2013-08-15 19:18:30	543	502
45825	7255	4.0	2010-11-22 05:35:31	543	502
124024	7255	3.0	2016-01-17 16:46:48	543	502
141973	7255	5.0	2014-06-28 03:30:35	543	502
126585	7255	5.0	2009-05-24 03:16:01	543	502
98110	7255	3.0	2014-09-26 07:08:19	543	502
60556	7255	5.0	2013-08-15 16:23:09	543	502
65610	7255	5.0	2014-02-24 22:30:48	543	502
72833	7255	4.0	2010-08-21 22:15:46	543	502
124569	7255	4.0	2018-08-24 02:16:29	543	502
17913	7255	2.0	2010-11-22 16:21:28	543	502
22300	7255	5.0	2009-03-08 01:10:15	543	502
114050	7255	4.0	2014-04-22 18:39:40	543	502
25955	7255	3.0	2015-03-06 18:59:24	543	502
4668	7255	4.0	2011-01-12 04:39:14	543	502
15166	7255	4.0	2011-03-25 06:57:10	543	502
92135	7255	5.0	2012-11-11 20:28:24	543	502
139738	7255	4.0	2016-11-27 16:58:24	543	502
54536	7255	2.0	2011-06-03 13:53:08	543	502
111496	7255	5.0	2017-03-30 18:34:04	543	502
63981	7255	3.0	2013-05-13 01:09:16	543	502
134836	7255	1.0	2014-02-09 00:27:56	543	502
52899	7255	5.0	2013-10-26 17:08:14	543	502
2825	7255	4.0	2018-08-05 15:28:50	543	502
72890	7255	4.0	2014-02-07 17:24:23	543	502
82880	7255	4.0	2010-07-10 01:01:36	543	502
136345	7255	4.0	2018-05-31 22:41:03	543	502
60067	7255	2.0	2014-01-18 23:08:22	543	502
7094	7255	5.0	2014-02-09 06:16:22	543	502
137543	7255	5.0	2015-09-10 15:14:01	543	502
15400	7255	5.0	2008-12-09 20:00:59	543	502
142680	7255	4.0	2011-10-06 14:36:02	543	502
12250	7255	3.0	2014-12-19 20:02:04	543	502
42186	7255	2.0	2014-07-30 02:32:39	543	502
34263	7255	3.0	2010-01-11 16:33:36	543	502
136345	7255	4.0	2018-05-19 19:02:56	543	502
56691	7255	5.0	2017-06-18 18:10:39	543	502
93407	7255	5.0	2014-12-21 02:07:52	543	502
45610	7255	1.0	2014-08-01 03:20:33	543	502
103521	7255	2.0	2014-09-11 12:39:59	543	502
142572	7255	2.0	2012-07-02 16:12:36	543	502
7094	7255	4.0	2012-12-08 02:49:24	543	502
